dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,47.280947,11.784115,96.281963,36.070895,-53.261055,-12.724900,4.736138
0.020000,47.296860,11.084280,96.981980,35.000805,-53.504494,-12.171941,4.734124
0.020000,47.310966,10.405907,97.660499,33.925983,-53.741094,-11.829984,4.732247
0.020000,47.323433,9.749093,98.317432,32.846627,-53.967788,-11.334702,4.730500
0.020000,47.334418,9.113930,98.952689,31.762866,-54.188047,-11.012976,4.728875
0.020000,47.344066,8.500508,99.566187,30.674911,-54.397773,-10.486299,4.727367
0.020000,47.352511,7.908910,100.157845,29.582891,-54.600998,-10.161227,4.725967
0.020000,47.359876,7.339218,100.727585,28.487004,-54.794348,-9.667528,4.724672
0.020000,47.366273,6.791508,101.275333,27.387382,-54.981081,-9.336629,4.723473
0.020000,47.371807,6.265853,101.801017,26.284205,-55.158865,-8.889183,4.722366
0.020000,47.376572,5.762323,102.304569,25.177596,-55.330476,-8.580588,4.721346
0.020000,47.380656,5.280985,102.785924,24.067756,-55.491961,-8.074251,4.720407
0.020000,47.384138,4.821903,103.245020,22.954800,-55.647823,-7.793057,4.719544
0.020000,47.387089,4.385134,103.681798,21.838919,-55.794047,-7.311239,4.718753
0.020000,47.389576,3.970737,104.096203,20.720229,-55.934485,-7.021869,4.718029
0.020000,47.391656,3.578765,104.488181,19.598904,-56.066273,-6.589393,4.717368
0.020000,47.393384,3.209267,104.857683,18.475083,-56.191032,-6.237960,4.716766
0.020000,47.394807,2.862291,105.204661,17.348920,-56.308149,-5.855842,4.716219
0.020000,47.395969,2.537882,105.529072,16.220565,-56.417761,-5.480637,4.715724
0.020000,47.396908,2.236081,105.830875,15.090146,-56.520971,-5.160501,4.715277
0.020000,47.397658,1.956925,106.110032,13.957838,-56.615380,-4.720412,4.714877
0.020000,47.398250,1.700450,106.366508,12.823773,-56.703255,-4.393755,4.714518
0.020000,47.398710,1.466689,106.600269,11.688082,-56.784539,-4.064207,4.714200
0.020000,47.399063,1.255236,106.811722,10.572644,-55.771894,50.632242,4.713920
0.020000,47.399331,1.065113,107.001846,9.506182,-53.323105,122.439461,4.713673
0.020000,47.399531,0.895198,107.171760,8.495736,-50.522310,140.039741,4.713457
0.020000,47.399678,0.744368,107.322591,7.541519,-47.710856,140.572689,4.713269
0.020000,47.399784,0.611494,107.455464,6.643682,-44.891818,140.951930,4.713106
0.020000,47.399859,0.495447,107.571512,5.802382,-42.065014,141.340175,4.712966
0.020000,47.399910,0.395092,107.671867,5.017727,-39.232762,141.612608,4.712846
0.020000,47.399945,0.309295,107.757664,4.289864,-36.393161,141.980060,4.712745
0.020000,47.399968,0.236918,107.830041,3.618865,-33.549916,142.162248,4.712660
0.020000,47.399982,0.176821,107.890138,3.004820,-30.702274,142.382075,4.712591
0.020000,47.399991,0.127865,107.939094,2.447800,-27.850987,142.564364,4.712534
0.020000,47.399996,0.088908,107.978051,1.947854,-24.997331,142.682803,4.712490
0.020000,47.399998,0.058808,108.008151,1.505036,-22.140858,142.823656,4.712456
0.020000,47.399999,0.036420,108.030539,1.119374,-19.283123,142.886729,4.712430
0.020000,47.400000,0.020602,108.046357,0.790906,-16.423383,142.987041,4.712412
0.020000,47.400000,0.010209,108.056750,0.519643,-13.563147,143.011787,4.712401
0.020000,47.400000,0.004097,108.062862,0.305600,-10.702163,143.049198,4.712394
0.020000,47.400000,0.001121,108.065838,0.148786,-7.840709,143.072710,4.712390
0.020000,47.400000,0.000137,108.066822,0.049206,-4.978996,143.085609,4.712389
0.020000,47.400000,-0.000000,108.066959,0.006862,-2.117173,143.091174,4.712389
0.020000,47.400000,-0.000000,108.066959,0.000000,-0.343124,88.702451,4.712389
